face_id,node_ids,adjacent_element_id,adjacent_soil_id,adjacent_material_id,boundary_type
533,790 1190 1191 791,693,10,mat_soil_010,y_max
534,791 1191 1192 792,694,10,mat_soil_010,y_max
535,792 1192 1193 793,695,10,mat_soil_010,y_max
536,793 1193 1194 794,696,10,mat_soil_010,y_max
537,794 1194 1195 795,697,10,mat_soil_010,y_max
538,795 1195 1196 796,698,10,mat_soil_010,y_max
539,796 1196 1197 797,699,10,mat_soil_010,y_max
540,797 1197 1198 798,700,10,mat_soil_010,y_max
541,798 1198 1199 799,701,10,mat_soil_010,y_max
542,759 799 1199 1159,701,10,mat_soil_010,x_max
543,800 801 1201 1200,702,10,mat_soil_010,y_min
544,800 1200 1240 840,702,10,mat_soil_010,x_min
545,801 802 1202 1201,703,10,mat_soil_010,y_min
546,802 803 1203 1202,704,10,mat_soil_010,y_min
547,803 804 1204 1203,705,10,mat_soil_010,y_min
548,804 805 1205 1204,706,10,mat_soil_010,y_min
549,805 806 1206 1205,707,10,mat_soil_010,y_min
550,806 807 1207 1206,708,10,mat_soil_010,y_min
551,807 808 1208 1207,709,10,mat_soil_010,y_min
552,808 809 1209 1208,710,10,mat_soil_010,y_min
553,809 810 1210 1209,711,10,mat_soil_010,y_min
554,810 811 1211 1210,712,10,mat_soil_010,y_min
555,811 812 1212 1211,713,10,mat_soil_010,y_min
556,812 813 1213 1212,714,10,mat_soil_010,y_min
557,813 814 1214 1213,715,10,mat_soil_010,y_min
558,814 815 1215 1214,716,10,mat_soil_010,y_min
559,815 816 1216 1215,717,10,mat_soil_010,y_min
560,816 817 1217 1216,718,10,mat_soil_010,y_min
561,817 818 1218 1217,719,10,mat_soil_010,y_min
562,818 819 1219 1218,720,10,mat_soil_010,y_min
563,819 820 1220 1219,721,10,mat_soil_010,y_min
564,820 821 1221 1220,722,10,mat_soil_010,y_min
565,821 822 1222 1221,723,10,mat_soil_010,y_min
566,822 823 1223 1222,724,10,mat_soil_010,y_min
567,823 824 1224 1223,725,10,mat_soil_010,y_min
568,824 825 1225 1224,726,10,mat_soil_010,y_min
569,825 826 1226 1225,727,10,mat_soil_010,y_min
570,826 827 1227 1226,728,10,mat_soil_010,y_min
571,827 828 1228 1227,729,10,mat_soil_010,y_min
572,828 829 1229 1228,730,10,mat_soil_010,y_min
573,829 830 1230 1229,731,10,mat_soil_010,y_min
574,830 831 1231 1230,732,10,mat_soil_010,y_min
575,831 832 1232 1231,733,10,mat_soil_010,y_min
576,832 833 1233 1232,734,10,mat_soil_010,y_min
577,833 834 1234 1233,735,10,mat_soil_010,y_min
578,834 835 1235 1234,736,10,mat_soil_010,y_min
579,835 836 1236 1235,737,10,mat_soil_010,y_min
580,836 837 1237 1236,738,10,mat_soil_010,y_min
581,837 838 1238 1237,739,10,mat_soil_010,y_min
582,838 839 1239 1238,740,10,mat_soil_010,y_min
583,839 879 1279 1239,740,10,mat_soil_010,x_max
584,840 1240 1280 880,741,10,mat_soil_010,x_min
585,879 919 1319 1279,779,10,mat_soil_010,x_max
586,880 1280 1320 920,780,10,mat_soil_010,x_min
587,919 959 1359 1319,818,10,mat_soil_010,x_max
588,920 1320 1360 960,819,10,mat_soil_010,x_min
589,959 999 1399 1359,857,10,mat_soil_010,x_max
590,960 1360 1400 1000,858,10,mat_soil_010,x_min
591,999 1039 1439 1399,896,10,mat_soil_010,x_max
592,1000 1400 1440 1040,897,10,mat_soil_010,x_min
593,1039 1079 1479 1439,935,10,mat_soil_010,x_max
594,1040 1440 1480 1080,936,10,mat_soil_010,x_min
595,1079 1119 1519 1479,974,10,mat_soil_010,x_max
596,1080 1480 1520 1120,975,10,mat_soil_010,x_min
597,1119 1159 1559 1519,1013,10,mat_soil_010,x_max
598,1160 1560 1561 1161,1014,10,mat_soil_010,y_max
599,1120 1520 1560 1160,1014,10,mat_soil_010,x_min
600,1161 1561 1562 1162,1015,10,mat_soil_010,y_max
601,1162 1562 1563 1163,1016,10,mat_soil_010,y_max
602,1163 1563 1564 1164,1017,10,mat_soil_010,y_max
603,1164 1564 1565 1165,1018,10,mat_soil_010,y_max
604,1165 1565 1566 1166,1019,10,mat_soil_010,y_max
605,1166 1566 1567 1167,1020,10,mat_soil_010,y_max
606,1167 1567 1568 1168,1021,10,mat_soil_010,y_max
607,1168 1568 1569 1169,1022,10,mat_soil_010,y_max
608,1169 1569 1570 1170,1023,10,mat_soil_010,y_max
609,1170 1570 1571 1171,1024,10,mat_soil_010,y_max
610,1171 1571 1572 1172,1025,10,mat_soil_010,y_max
611,1172 1572 1573 1173,1026,10,mat_soil_010,y_max
612,1173 1573 1574 1174,1027,10,mat_soil_010,y_max
613,1174 1574 1575 1175,1028,10,mat_soil_010,y_max
614,1175 1575 1576 1176,1029,10,mat_soil_010,y_max
615,1176 1576 1577 1177,1030,10,mat_soil_010,y_max
616,1177 1577 1578 1178,1031,10,mat_soil_010,y_max
617,1178 1578 1579 1179,1032,10,mat_soil_010,y_max
618,1179 1579 1580 1180,1033,10,mat_soil_010,y_max
619,1180 1580 1581 1181,1034,10,mat_soil_010,y_max
620,1181 1581 1582 1182,1035,10,mat_soil_010,y_max
621,1182 1582 1583 1183,1036,10,mat_soil_010,y_max
622,1183 1583 1584 1184,1037,10,mat_soil_010,y_max
623,1184 1584 1585 1185,1038,10,mat_soil_010,y_max
624,1185 1585 1586 1186,1039,10,mat_soil_010,y_max
625,1186 1586 1587 1187,1040,10,mat_soil_010,y_max
626,1187 1587 1588 1188,1041,10,mat_soil_010,y_max
627,1188 1588 1589 1189,1042,10,mat_soil_010,y_max
628,1189 1589 1590 1190,1043,10,mat_soil_010,y_max
629,1190 1590 1591 1191,1044,10,mat_soil_010,y_max
630,1191 1591 1592 1192,1045,10,mat_soil_010,y_max
631,1192 1592 1593 1193,1046,10,mat_soil_010,y_max
632,1193 1593 1594 1194,1047,10,mat_soil_010,y_max
633,1194 1594 1595 1195,1048,10,mat_soil_010,y_max
634,1195 1595 1596 1196,1049,10,mat_soil_010,y_max
635,1196 1596 1597 1197,1050,10,mat_soil_010,y_max
636,1197 1597 1598 1198,1051,10,mat_soil_010,y_max
637,1198 1598 1599 1199,1052,10,mat_soil_010,y_max
638,1159 1199 1599 1559,1052,10,mat_soil_010,x_max
639,1200 1201 1601 1600,1053,10,mat_soil_010,y_min
640,1200 1600 1640 1240,1053,10,mat_soil_010,x_min
641,1201 1202 1602 1601,1054,10,mat_soil_010,y_min
642,1202 1203 1603 1602,1055,10,mat_soil_010,y_min
643,1203 1204 1604 1603,1056,10,mat_soil_010,y_min
644,1204 1205 1605 1604,1057,10,mat_soil_010,y_min
645,1205 1206 1606 1605,1058,10,mat_soil_010,y_min
646,1206 1207 1607 1606,1059,10,mat_soil_010,y_min
647,1207 1208 1608 1607,1060,10,mat_soil_010,y_min
648,1208 1209 1609 1608,1061,10,mat_soil_010,y_min
649,1209 1210 1610 1609,1062,10,mat_soil_010,y_min
650,1210 1211 1611 1610,1063,10,mat_soil_010,y_min
651,1211 1212 1612 1611,1064,10,mat_soil_010,y_min
652,1212 1213 1613 1612,1065,10,mat_soil_010,y_min
653,1213 1214 1614 1613,1066,10,mat_soil_010,y_min
654,1214 1215 1615 1614,1067,10,mat_soil_010,y_min
655,1215 1216 1616 1615,1068,10,mat_soil_010,y_min
656,1216 1217 1617 1616,1069,10,mat_soil_010,y_min
657,1217 1218 1618 1617,1070,10,mat_soil_010,y_min
658,1218 1219 1619 1618,1071,10,mat_soil_010,y_min
659,1219 1220 1620 1619,1072,10,mat_soil_010,y_min
660,1220 1221 1621 1620,1073,10,mat_soil_010,y_min
661,1221 1222 1622 1621,1074,10,mat_soil_010,y_min
662,1222 1223 1623 1622,1075,10,mat_soil_010,y_min
663,1223 1224 1624 1623,1076,10,mat_soil_010,y_min
664,1224 1225 1625 1624,1077,10,mat_soil_010,y_min
665,1225 1226 1626 1625,1078,10,mat_soil_010,y_min
666,1226 1227 1627 1626,1079,10,mat_soil_010,y_min
667,1227 1228 1628 1627,1080,10,mat_soil_010,y_min
668,1228 1229 1629 1628,1081,10,mat_soil_010,y_min
669,1229 1230 1630 1629,1082,10,mat_soil_010,y_min
670,1230 1231 1631 1630,1083,10,mat_soil_010,y_min
671,1231 1232 1632 1631,1084,10,mat_soil_010,y_min
672,1232 1233 1633 1632,1085,10,mat_soil_010,y_min
673,1233 1234 1634 1633,1086,10,mat_soil_010,y_min
674,1234 1235 1635 1634,1087,10,mat_soil_010,y_min
675,1235 1236 1636 1635,1088,10,mat_soil_010,y_min
676,1236 1237 1637 1636,1089,10,mat_soil_010,y_min
677,1237 1238 1638 1637,1090,10,mat_soil_010,y_min
678,1238 1239 1639 1638,1091,10,mat_soil_010,y_min
679,1239 1279 1679 1639,1091,10,mat_soil_010,x_max
680,1240 1640 1680 1280,1092,10,mat_soil_010,x_min
681,1279 1319 1719 1679,1130,10,mat_soil_010,x_max
682,1280 1680 1720 1320,1131,10,mat_soil_010,x_min
683,1319 1359 1759 1719,1169,10,mat_soil_010,x_max
684,1320 1720 1760 1360,1170,10,mat_soil_010,x_min
685,1359 1399 1799 1759,1208,10,mat_soil_010,x_max
686,1360 1760 1800 1400,1209,10,mat_soil_010,x_min
687,1399 1439 1839 1799,1247,10,mat_soil_010,x_max
688,1400 1800 1840 1440,1248,10,mat_soil_010,x_min
689,1439 1479 1879 1839,1286,10,mat_soil_010,x_max
690,1440 1840 1880 1480,1287,10,mat_soil_010,x_min
691,1479 1519 1919 1879,1325,10,mat_soil_010,x_max
692,1480 1880 1920 1520,1326,10,mat_soil_010,x_min
693,1519 1559 1959 1919,1364,10,mat_soil_010,x_max
694,1560 1960 1961 1561,1365,10,mat_soil_010,y_max
695,1520 1920 1960 1560,1365,10,mat_soil_010,x_min
696,1561 1961 1962 1562,1366,10,mat_soil_010,y_max
697,1562 1962 1963 1563,1367,10,mat_soil_010,y_max
698,1563 1963 1964 1564,1368,10,mat_soil_010,y_max
699,1564 1964 1965 1565,1369,10,mat_soil_010,y_max
700,1565 1965 1966 1566,1370,10,mat_soil_010,y_max
701,1566 1966 1967 1567,1371,10,mat_soil_010,y_max
702,1567 1967 1968 1568,1372,10,mat_soil_010,y_max
703,1568 1968 1969 1569,1373,10,mat_soil_010,y_max
704,1569 1969 1970 1570,1374,10,mat_soil_010,y_max
705,1570 1970 1971 1571,1375,10,mat_soil_010,y_max
706,1571 1971 1972 1572,1376,10,mat_soil_010,y_max
707,1572 1972 1973 1573,1377,10,mat_soil_010,y_max
708,1573 1973 1974 1574,1378,10,mat_soil_010,y_max
709,1574 1974 1975 1575,1379,10,mat_soil_010,y_max
710,1575 1975 1976 1576,1380,10,mat_soil_010,y_max
711,1576 1976 1977 1577,1381,10,mat_soil_010,y_max
712,1577 1977 1978 1578,1382,10,mat_soil_010,y_max
713,1578 1978 1979 1579,1383,10,mat_soil_010,y_max
714,1579 1979 1980 1580,1384,10,mat_soil_010,y_max
715,1580 1980 1981 1581,1385,10,mat_soil_010,y_max
716,1581 1981 1982 1582,1386,10,mat_soil_010,y_max
717,1582 1982 1983 1583,1387,10,mat_soil_010,y_max
718,1583 1983 1984 1584,1388,10,mat_soil_010,y_max
719,1584 1984 1985 1585,1389,10,mat_soil_010,y_max
720,1585 1985 1986 1586,1390,10,mat_soil_010,y_max
721,1586 1986 1987 1587,1391,10,mat_soil_010,y_max
722,1587 1987 1988 1588,1392,10,mat_soil_010,y_max
723,1588 1988 1989 1589,1393,10,mat_soil_010,y_max
724,1589 1989 1990 1590,1394,10,mat_soil_010,y_max
725,1590 1990 1991 1591,1395,10,mat_soil_010,y_max
726,1591 1991 1992 1592,1396,10,mat_soil_010,y_max
727,1592 1992 1993 1593,1397,10,mat_soil_010,y_max
728,1593 1993 1994 1594,1398,10,mat_soil_010,y_max
729,1594 1994 1995 1595,1399,10,mat_soil_010,y_max
730,1595 1995 1996 1596,1400,10,mat_soil_010,y_max
731,1596 1996 1997 1597,1401,10,mat_soil_010,y_max
732,1597 1997 1998 1598,1402,10,mat_soil_010,y_max
733,1598 1998 1999 1599,1403,10,mat_soil_010,y_max
734,1559 1599 1999 1959,1403,10,mat_soil_010,x_max
735,1600 1601 2001 2000,1404,10,mat_soil_010,y_min
736,1600 2000 2040 1640,1404,10,mat_soil_010,x_min
737,1601 1602 2002 2001,1405,10,mat_soil_010,y_min
738,1602 1603 2003 2002,1406,10,mat_soil_010,y_min
739,1603 1604 2004 2003,1407,10,mat_soil_010,y_min
740,1604 1605 2005 2004,1408,10,mat_soil_010,y_min
741,1605 1606 2006 2005,1409,10,mat_soil_010,y_min
742,1606 1607 2007 2006,1410,10,mat_soil_010,y_min
743,1607 1608 2008 2007,1411,10,mat_soil_010,y_min
744,1608 1609 2009 2008,1412,10,mat_soil_010,y_min
745,1609 1610 2010 2009,1413,10,mat_soil_010,y_min
746,1610 1611 2011 2010,1414,10,mat_soil_010,y_min
747,1611 1612 2012 2011,1415,10,mat_soil_010,y_min
748,1612 1613 2013 2012,1416,10,mat_soil_010,y_min
749,1613 1614 2014 2013,1417,10,mat_soil_010,y_min
750,1614 1615 2015 2014,1418,10,mat_soil_010,y_min
751,1615 1616 2016 2015,1419,10,mat_soil_010,y_min
752,1616 1617 2017 2016,1420,10,mat_soil_010,y_min
753,1617 1618 2018 2017,1421,10,mat_soil_010,y_min
754,1618 1619 2019 2018,1422,10,mat_soil_010,y_min
755,1619 1620 2020 2019,1423,10,mat_soil_010,y_min
756,1620 1621 2021 2020,1424,10,mat_soil_010,y_min
757,1621 1622 2022 2021,1425,10,mat_soil_010,y_min
758,1622 1623 2023 2022,1426,10,mat_soil_010,y_min
759,1623 1624 2024 2023,1427,10,mat_soil_010,y_min
760,1624 1625 2025 2024,1428,10,mat_soil_010,y_min
761,1625 1626 2026 2025,1429,10,mat_soil_010,y_min
762,1626 1627 2027 2026,1430,10,mat_soil_010,y_min
763,1627 1628 2028 2027,1431,10,mat_soil_010,y_min
764,1628 1629 2029 2028,1432,10,mat_soil_010,y_min
765,1629 1630 2030 2029,1433,10,mat_soil_010,y_min
766,1630 1631 2031 2030,1434,10,mat_soil_010,y_min
767,1631 1632 2032 2031,1435,10,mat_soil_010,y_min
768,1632 1633 2033 2032,1436,10,mat_soil_010,y_min
769,1633 1634 2034 2033,1437,10,mat_soil_010,y_min
770,1634 1635 2035 2034,1438,10,mat_soil_010,y_min
771,1635 1636 2036 2035,1439,10,mat_soil_010,y_min
772,1636 1637 2037 2036,1440,10,mat_soil_010,y_min
773,1637 1638 2038 2037,1441,10,mat_soil_010,y_min
774,1638 1639 2039 2038,1442,10,mat_soil_010,y_min
775,1639 1679 2079 2039,1442,10,mat_soil_010,x_max
776,1640 2040 2080 1680,1443,10,mat_soil_010,x_min
777,1679 1719 2119 2079,1481,10,mat_soil_010,x_max
778,1680 2080 2120 1720,1482,10,mat_soil_010,x_min
779,1719 1759 2159 2119,1520,10,mat_soil_010,x_max
780,1720 2120 2160 1760,1521,10,mat_soil_010,x_min
781,1759 1799 2199 2159,1559,10,mat_soil_010,x_max
782,1760 2160 2200 1800,1560,10,mat_soil_010,x_min
783,1799 1839 2239 2199,1598,10,mat_soil_010,x_max
784,1800 2200 2240 1840,1599,10,mat_soil_010,x_min
785,1839 1879 2279 2239,1637,10,mat_soil_010,x_max
786,1840 2240 2280 1880,1638,10,mat_soil_010,x_min
787,1879 1919 2319 2279,1676,10,mat_soil_010,x_max
788,1880 2280 2320 1920,1677,10,mat_soil_010,x_min
789,1919 1959 2359 2319,1715,10,mat_soil_010,x_max
790,1960 2360 2361 1961,1716,10,mat_soil_010,y_max
791,1920 2320 2360 1960,1716,10,mat_soil_010,x_min
792,1961 2361 2362 1962,1717,10,mat_soil_010,y_max
793,1962 2362 2363 1963,1718,10,mat_soil_010,y_max
794,1963 2363 2364 1964,1719,10,mat_soil_010,y_max
795,1964 2364 2365 1965,1720,10,mat_soil_010,y_max
796,1965 2365 2366 1966,1721,10,mat_soil_010,y_max
797,1966 2366 2367 1967,1722,10,mat_soil_010,y_max
798,1967 2367 2368 1968,1723,10,mat_soil_010,y_max
799,1968 2368 2369 1969,1724,10,mat_soil_010,y_max
800,1969 2369 2370 1970,1725,10,mat_soil_010,y_max
801,1970 2370 2371 1971,1726,10,mat_soil_010,y_max
802,1971 2371 2372 1972,1727,10,mat_soil_010,y_max
803,1972 2372 2373 1973,1728,10,mat_soil_010,y_max
804,1973 2373 2374 1974,1729,10,mat_soil_010,y_max
805,1974 2374 2375 1975,1730,10,mat_soil_010,y_max
806,1975 2375 2376 1976,1731,10,mat_soil_010,y_max
807,1976 2376 2377 1977,1732,10,mat_soil_010,y_max
808,1977 2377 2378 1978,1733,10,mat_soil_010,y_max
809,1978 2378 2379 1979,1734,10,mat_soil_010,y_max
810,1979 2379 2380 1980,1735,10,mat_soil_010,y_max
811,1980 2380 2381 1981,1736,10,mat_soil_010,y_max
812,1981 2381 2382 1982,1737,10,mat_soil_010,y_max
813,1982 2382 2383 1983,1738,10,mat_soil_010,y_max
814,1983 2383 2384 1984,1739,10,mat_soil_010,y_max
815,1984 2384 2385 1985,1740,10,mat_soil_010,y_max
816,1985 2385 2386 1986,1741,10,mat_soil_010,y_max
817,1986 2386 2387 1987,1742,10,mat_soil_010,y_max
818,1987 2387 2388 1988,1743,10,mat_soil_010,y_max
819,1988 2388 2389 1989,1744,10,mat_soil_010,y_max
820,1989 2389 2390 1990,1745,10,mat_soil_010,y_max
821,1990 2390 2391 1991,1746,10,mat_soil_010,y_max
822,1991 2391 2392 1992,1747,10,mat_soil_010,y_max
823,1992 2392 2393 1993,1748,10,mat_soil_010,y_max
824,1993 2393 2394 1994,1749,10,mat_soil_010,y_max
825,1994 2394 2395 1995,1750,10,mat_soil_010,y_max
826,1995 2395 2396 1996,1751,10,mat_soil_010,y_max
827,1996 2396 2397 1997,1752,10,mat_soil_010,y_max
828,1997 2397 2398 1998,1753,10,mat_soil_010,y_max
829,1998 2398 2399 1999,1754,10,mat_soil_010,y_max
830,1959 1999 2399 2359,1754,10,mat_soil_010,x_max
831,2000 2001 2401 2400,1755,10,mat_soil_010,y_min
832,2000 2400 2440 2040,1755,10,mat_soil_010,x_min
833,2001 2002 2402 2401,1756,10,mat_soil_010,y_min
834,2002 2003 2403 2402,1757,10,mat_soil_010,y_min
835,2003 2004 2404 2403,1758,10,mat_soil_010,y_min
836,2004 2005 2405 2404,1759,10,mat_soil_010,y_min
837,2005 2006 2406 2405,1760,10,mat_soil_010,y_min
838,2006 2007 2407 2406,1761,10,mat_soil_010,y_min
839,2007 2008 2408 2407,1762,10,mat_soil_010,y_min
840,2008 2009 2409 2408,1763,10,mat_soil_010,y_min
841,2009 2010 2410 2409,1764,10,mat_soil_010,y_min
842,2010 2011 2411 2410,1765,10,mat_soil_010,y_min
843,2011 2012 2412 2411,1766,10,mat_soil_010,y_min
844,2012 2013 2413 2412,1767,10,mat_soil_010,y_min
845,2013 2014 2414 2413,1768,10,mat_soil_010,y_min
846,2014 2015 2415 2414,1769,10,mat_soil_010,y_min
847,2015 2016 2416 2415,1770,10,mat_soil_010,y_min
848,2016 2017 2417 2416,1771,10,mat_soil_010,y_min
849,2017 2018 2418 2417,1772,10,mat_soil_010,y_min
850,2018 2019 2419 2418,1773,10,mat_soil_010,y_min
851,2019 2020 2420 2419,1774,10,mat_soil_010,y_min
852,2020 2021 2421 2420,1775,10,mat_soil_010,y_min
853,2021 2022 2422 2421,1776,10,mat_soil_010,y_min
854,2022 2023 2423 2422,1777,10,mat_soil_010,y_min
855,2023 2024 2424 2423,1778,10,mat_soil_010,y_min
856,2024 2025 2425 2424,1779,10,mat_soil_010,y_min
857,2025 2026 2426 2425,1780,10,mat_soil_010,y_min
858,2026 2027 2427 2426,1781,10,mat_soil_010,y_min
859,2027 2028 2428 2427,1782,10,mat_soil_010,y_min
860,2028 2029 2429 2428,1783,10,mat_soil_010,y_min
861,2029 2030 2430 2429,1784,10,mat_soil_010,y_min
862,2030 2031 2431 2430,1785,10,mat_soil_010,y_min
863,2031 2032 2432 2431,1786,10,mat_soil_010,y_min
864,2032 2033 2433 2432,1787,10,mat_soil_010,y_min
865,2033 2034 2434 2433,1788,10,mat_soil_010,y_min
866,2034 2035 2435 2434,1789,10,mat_soil_010,y_min
867,2035 2036 2436 2435,1790,10,mat_soil_010,y_min
868,2036 2037 2437 2436,1791,10,mat_soil_010,y_min
869,2037 2038 2438 2437,1792,10,mat_soil_010,y_min
870,2038 2039 2439 2438,1793,10,mat_soil_010,y_min
871,2039 2079 2479 2439,1793,10,mat_soil_010,x_max
872,2040 2440 2480 2080,1794,10,mat_soil_010,x_min
873,2079 2119 2519 2479,1832,10,mat_soil_010,x_max
874,2080 2480 2520 2120,1833,10,mat_soil_010,x_min
875,2119 2159 2559 2519,1871,10,mat_soil_010,x_max
876,2120 2520 2560 2160,1872,10,mat_soil_010,x_min
877,2159 2199 2599 2559,1910,10,mat_soil_010,x_max
878,2160 2560 2600 2200,1911,10,mat_soil_010,x_min
879,2199 2239 2639 2599,1949,10,mat_soil_010,x_max
880,2200 2600 2640 2240,1950,10,mat_soil_010,x_min
881,2239 2279 2679 2639,1988,10,mat_soil_010,x_max
882,2240 2640 2680 2280,1989,10,mat_soil_010,x_min
883,2279 2319 2719 2679,2027,10,mat_soil_010,x_max
884,2280 2680 2720 2320,2028,10,mat_soil_010,x_min
885,2319 2359 2759 2719,2066,10,mat_soil_010,x_max
886,2360 2760 2761 2361,2067,10,mat_soil_010,y_max
887,2320 2720 2760 2360,2067,10,mat_soil_010,x_min
888,2361 2761 2762 2362,2068,10,mat_soil_010,y_max
889,2362 2762 2763 2363,2069,10,mat_soil_010,y_max
890,2363 2763 2764 2364,2070,10,mat_soil_010,y_max
891,2364 2764 2765 2365,2071,10,mat_soil_010,y_max
892,2365 2765 2766 2366,2072,10,mat_soil_010,y_max
893,2366 2766 2767 2367,2073,10,mat_soil_010,y_max
894,2367 2767 2768 2368,2074,10,mat_soil_010,y_max
895,2368 2768 2769 2369,2075,10,mat_soil_010,y_max
896,2369 2769 2770 2370,2076,10,mat_soil_010,y_max
897,2370 2770 2771 2371,2077,10,mat_soil_010,y_max
898,2371 2771 2772 2372,2078,10,mat_soil_010,y_max
899,2372 2772 2773 2373,2079,10,mat_soil_010,y_max
900,2373 2773 2774 2374,2080,10,mat_soil_010,y_max
901,2374 2774 2775 2375,2081,10,mat_soil_010,y_max
902,2375 2775 2776 2376,2082,10,mat_soil_010,y_max
903,2376 2776 2777 2377,2083,10,mat_soil_010,y_max
904,2377 2777 2778 2378,2084,10,mat_soil_010,y_max
905,2378 2778 2779 2379,2085,10,mat_soil_010,y_max
906,2379 2779 2780 2380,2086,10,mat_soil_010,y_max
907,2380 2780 2781 2381,2087,10,mat_soil_010,y_max
908,2381 2781 2782 2382,2088,10,mat_soil_010,y_max
909,2382 2782 2783 2383,2089,10,mat_soil_010,y_max
910,2383 2783 2784 2384,2090,10,mat_soil_010,y_max
911,2384 2784 2785 2385,2091,10,mat_soil_010,y_max
912,2385 2785 2786 2386,2092,10,mat_soil_010,y_max
913,2386 2786 2787 2387,2093,10,mat_soil_010,y_max
914,2387 2787 2788 2388,2094,10,mat_soil_010,y_max
915,2388 2788 2789 2389,2095,10,mat_soil_010,y_max
916,2389 2789 2790 2390,2096,10,mat_soil_010,y_max
917,2390 2790 2791 2391,2097,10,mat_soil_010,y_max
918,2391 2791 2792 2392,2098,10,mat_soil_010,y_max
919,2392 2792 2793 2393,2099,10,mat_soil_010,y_max
920,2393 2793 2794 2394,2100,10,mat_soil_010,y_max
921,2394 2794 2795 2395,2101,10,mat_soil_010,y_max
922,2395 2795 2796 2396,2102,10,mat_soil_010,y_max
923,2396 2796 2797 2397,2103,10,mat_soil_010,y_max
924,2397 2797 2798 2398,2104,10,mat_soil_010,y_max
925,2398 2798 2799 2399,2105,10,mat_soil_010,y_max
926,2359 2399 2799 2759,2105,10,mat_soil_010,x_max
928,2400 2401 2801 2800,2106,10,mat_soil_010,y_min
929,2400 2800 2840 2440,2106,10,mat_soil_010,x_min
931,2401 2402 2802 2801,2107,10,mat_soil_010,y_min
933,2402 2403 2803 2802,2108,10,mat_soil_010,y_min
934,2403 2404 2804 2803,2109,10,mat_soil_010,y_min
935,2404 2405 2805 2804,2110,10,mat_soil_010,y_min
936,2405 2406 2806 2805,2111,10,mat_soil_010,y_min
937,2406 2407 2807 2806,2112,10,mat_soil_010,y_min
938,2407 2408 2808 2807,2113,10,mat_soil_010,y_min
939,2408 2409 2809 2808,2114,10,mat_soil_010,y_min
940,2409 2410 2810 2809,2115,10,mat_soil_010,y_min
941,2410 2411 2811 2810,2116,10,mat_soil_010,y_min
942,2411 2412 2812 2811,2117,10,mat_soil_010,y_min
943,2412 2413 2813 2812,2118,10,mat_soil_010,y_min
944,2413 2414 2814 2813,2119,10,mat_soil_010,y_min
945,2414 2415 2815 2814,2120,10,mat_soil_010,y_min
946,2415 2416 2816 2815,2121,10,mat_soil_010,y_min
947,2416 2417 2817 2816,2122,10,mat_soil_010,y_min
948,2417 2418 2818 2817,2123,10,mat_soil_010,y_min
949,2418 2419 2819 2818,2124,10,mat_soil_010,y_min
950,2419 2420 2820 2819,2125,10,mat_soil_010,y_min
951,2420 2421 2821 2820,2126,10,mat_soil_010,y_min
