node_id,x,y,z
328,31.016315789473687,29.723158328125002,-69.54013157894738
329,35.01842105263158,29.723158328125002,-69.54013157894738
330,39.020526315789475,29.723158328125002,-69.54013157894738
331,43.02263157894737,29.723158328125002,-69.54013157894738
332,47.02473684210527,29.723158328125002,-69.54013157894738
333,51.02684210526316,29.723158328125002,-69.54013157894738
334,55.02894736842106,29.723158328125002,-69.54013157894738
335,59.031052631578945,29.723158328125002,-69.54013157894738
336,63.033157894736846,29.723158328125002,-69.54013157894738
337,67.03526315789475,29.723158328125002,-69.54013157894738
338,71.03736842105263,29.723158328125002,-69.54013157894738
339,75.03947368421052,29.723158328125002,-69.54013157894738
340,79.04157894736842,29.723158328125002,-69.54013157894738
341,83.04368421052632,29.723158328125002,-69.54013157894738
342,87.04578947368421,29.723158328125002,-69.54013157894738
343,91.04789473684211,29.723158328125002,-69.54013157894738
344,95.05000000000001,29.723158328125002,-69.54013157894738
345,99.0521052631579,29.723158328125002,-69.54013157894738
346,103.05421052631579,29.723158328125002,-69.54013157894738
347,107.05631578947369,29.723158328125002,-69.54013157894738
348,111.05842105263159,29.723158328125002,-69.54013157894738
349,115.06052631578947,29.723158328125002,-69.54013157894738
350,119.06263157894736,29.723158328125002,-69.54013157894738
351,123.06473684210528,29.723158328125002,-69.54013157894738
352,127.06684210526316,29.723158328125002,-69.54013157894738
353,131.06894736842105,29.723158328125002,-69.54013157894738
354,135.07105263157894,29.723158328125002,-69.54013157894738
355,139.07315789473682,29.723158328125002,-69.54013157894738
356,143.07526315789474,29.723158328125002,-69.54013157894738
357,147.07736842105265,29.723158328125002,-69.54013157894738
358,150.57921052631582,29.723158328125002,-69.54013157894738
359,153.5807894736842,29.723158328125002,-69.54013157894738
360,-1.000526315789474,32.646747671875,-69.54013157894738
361,3.0015789473684213,32.646747671875,-69.54013157894738
362,7.003684210526316,32.646747671875,-69.54013157894738
363,11.00578947368421,32.646747671875,-69.54013157894738
364,15.007894736842104,32.646747671875,-69.54013157894738
365,19.009999999999998,32.646747671875,-69.54013157894738
366,23.012105263157896,32.646747671875,-69.54013157894738
367,27.014210526315793,32.646747671875,-69.54013157894738
368,31.016315789473687,32.646747671875,-69.54013157894738
369,35.01842105263158,32.646747671875,-69.54013157894738
370,39.020526315789475,32.646747671875,-69.54013157894738
371,43.02263157894737,32.646747671875,-69.54013157894738
372,47.02473684210527,32.646747671875,-69.54013157894738
373,51.02684210526316,32.646747671875,-69.54013157894738
374,55.02894736842106,32.646747671875,-69.54013157894738
375,59.031052631578945,32.646747671875,-69.54013157894738
376,63.033157894736846,32.646747671875,-69.54013157894738
377,67.03526315789475,32.646747671875,-69.54013157894738
378,71.03736842105263,32.646747671875,-69.54013157894738
379,75.03947368421052,32.646747671875,-69.54013157894738
380,79.04157894736842,32.646747671875,-69.54013157894738
381,83.04368421052632,32.646747671875,-69.54013157894738
382,87.04578947368421,32.646747671875,-69.54013157894738
383,91.04789473684211,32.646747671875,-69.54013157894738
384,95.05000000000001,32.646747671875,-69.54013157894738
385,99.0521052631579,32.646747671875,-69.54013157894738
386,103.05421052631579,32.646747671875,-69.54013157894738
387,107.05631578947369,32.646747671875,-69.54013157894738
388,111.05842105263159,32.646747671875,-69.54013157894738
389,115.06052631578947,32.646747671875,-69.54013157894738
390,119.06263157894736,32.646747671875,-69.54013157894738
391,123.06473684210528,32.646747671875,-69.54013157894738
392,127.06684210526316,32.646747671875,-69.54013157894738
393,131.06894736842105,32.646747671875,-69.54013157894738
394,135.07105263157894,32.646747671875,-69.54013157894738
395,139.07315789473682,32.646747671875,-69.54013157894738
396,143.07526315789474,32.646747671875,-69.54013157894738
397,147.07736842105265,32.646747671875,-69.54013157894738
398,150.57921052631582,32.646747671875,-69.54013157894738
399,153.5807894736842,32.646747671875,-69.54013157894738
400,-1.000526315789474,-0.9745297812499999,-68.53960526315791
