face_id,node_ids,left_element_id,right_element_id,left_soil_id,right_soil_id,left_material_id,right_material_id
11286,26289 26290 26330 26329,22746,23097,2,1,mat_soil_002,mat_soil_001
11287,26290 26291 26331 26330,22747,23098,2,1,mat_soil_002,mat_soil_001
11288,26291 26292 26332 26331,22748,23099,2,1,mat_soil_002,mat_soil_001
11289,26292 26293 26333 26332,22749,23100,2,1,mat_soil_002,mat_soil_001
11290,26293 26294 26334 26333,22750,23101,2,1,mat_soil_002,mat_soil_001
11291,26299 26300 26340 26339,22756,23107,2,1,mat_soil_002,mat_soil_001
11292,25900 25940 26340 26300,22756,22757,2,1,mat_soil_002,mat_soil_001
11293,25907 25947 26347 26307,22763,22764,1,2,mat_soil_001,mat_soil_002
11294,26307 26308 26348 26347,22764,23115,2,1,mat_soil_002,mat_soil_001
11295,26308 26309 26349 26348,22765,23116,2,1,mat_soil_002,mat_soil_001
11296,26309 26310 26350 26349,22766,23117,2,1,mat_soil_002,mat_soil_001
11297,26310 26311 26351 26350,22767,23118,2,1,mat_soil_002,mat_soil_001
11298,26317 26318 26358 26357,22774,23125,2,1,mat_soil_002,mat_soil_001
11299,26318 26319 26359 26358,22775,23126,2,1,mat_soil_002,mat_soil_001
11308,26326 26327 26367 26366,22782,23133,2,1,mat_soil_002,mat_soil_001
11310,26327 26328 26368 26367,22783,23134,2,1,mat_soil_002,mat_soil_001
11312,26328 26329 26369 26368,22784,23135,2,1,mat_soil_002,mat_soil_001
11314,26329 26330 26370 26369,22785,23136,2,1,mat_soil_002,mat_soil_001
11316,26330 26331 26371 26370,22786,23137,2,1,mat_soil_002,mat_soil_001
11318,26331 26332 26372 26371,22787,23138,2,1,mat_soil_002,mat_soil_001
11320,26332 26333 26373 26372,22788,23139,2,1,mat_soil_002,mat_soil_001
11322,26333 26334 26374 26373,22789,23140,2,1,mat_soil_002,mat_soil_001
11329,26339 26340 26380 26379,22795,23146,2,1,mat_soil_002,mat_soil_001
11331,25940 25980 26380 26340,22795,22796,2,1,mat_soil_002,mat_soil_001
11339,25947 25987 26387 26347,22802,22803,1,2,mat_soil_001,mat_soil_002
11340,26347 26348 26388 26387,22803,23154,2,1,mat_soil_002,mat_soil_001
11342,26348 26349 26389 26388,22804,23155,2,1,mat_soil_002,mat_soil_001
11344,26349 26350 26390 26389,22805,23156,2,1,mat_soil_002,mat_soil_001
11346,26350 26351 26391 26390,22806,23157,2,1,mat_soil_002,mat_soil_001
11348,26351 26352 26392 26391,22807,23158,2,1,mat_soil_002,mat_soil_001
11355,26357 26358 26398 26397,22813,23164,2,1,mat_soil_002,mat_soil_001
11357,26358 26359 26399 26398,22814,23165,2,1,mat_soil_002,mat_soil_001
11372,26411 26412 26452 26451,22826,23177,2,1,mat_soil_002,mat_soil_001
11374,26412 26413 26453 26452,22827,23178,2,1,mat_soil_002,mat_soil_001
11376,26413 26414 26454 26453,22828,23179,2,1,mat_soil_002,mat_soil_001
11378,26414 26415 26455 26454,22829,23180,2,1,mat_soil_002,mat_soil_001
11380,26415 26416 26456 26455,22830,23181,2,1,mat_soil_002,mat_soil_001
11382,26416 26417 26457 26456,22831,23182,2,1,mat_soil_002,mat_soil_001
11384,26417 26418 26458 26457,22832,23183,2,1,mat_soil_002,mat_soil_001
11386,26418 26419 26459 26458,22833,23184,2,1,mat_soil_002,mat_soil_001
11388,26419 26420 26460 26459,22834,23185,2,1,mat_soil_002,mat_soil_001
11390,26420 26421 26461 26460,22835,23186,2,1,mat_soil_002,mat_soil_001
11392,26421 26422 26462 26461,22836,23187,2,1,mat_soil_002,mat_soil_001
11394,26422 26423 26463 26462,22837,23188,2,1,mat_soil_002,mat_soil_001
11396,26423 26424 26464 26463,22838,23189,2,1,mat_soil_002,mat_soil_001
11415,26450 26451 26491 26490,22864,23215,2,1,mat_soil_002,mat_soil_001
11416,26451 26452 26492 26491,22865,23216,2,1,mat_soil_002,mat_soil_001
11417,26452 26453 26493 26492,22866,23217,2,1,mat_soil_002,mat_soil_001
11418,26453 26454 26494 26493,22867,23218,2,1,mat_soil_002,mat_soil_001
11419,26454 26455 26495 26494,22868,23219,2,1,mat_soil_002,mat_soil_001
11420,26455 26456 26496 26495,22869,23220,2,1,mat_soil_002,mat_soil_001
11421,26456 26457 26497 26496,22870,23221,2,1,mat_soil_002,mat_soil_001
11422,26457 26458 26498 26497,22871,23222,2,1,mat_soil_002,mat_soil_001
11423,26458 26459 26499 26498,22872,23223,2,1,mat_soil_002,mat_soil_001
11424,26459 26460 26500 26499,22873,23224,2,1,mat_soil_002,mat_soil_001
11425,26099 26499 26500 26100,22873,22912,2,1,mat_soil_002,mat_soil_001
11426,26460 26461 26501 26500,22874,23225,2,1,mat_soil_002,mat_soil_001
11427,26100 26500 26501 26101,22874,22913,2,1,mat_soil_002,mat_soil_001
11428,26461 26462 26502 26501,22875,23226,2,1,mat_soil_002,mat_soil_001
11429,26101 26501 26502 26102,22875,22914,2,1,mat_soil_002,mat_soil_001
11430,26462 26463 26503 26502,22876,23227,2,1,mat_soil_002,mat_soil_001
11431,26102 26502 26503 26103,22876,22915,2,1,mat_soil_002,mat_soil_001
11432,26463 26464 26504 26503,22877,23228,2,1,mat_soil_002,mat_soil_001
11433,26464 26465 26505 26504,22878,23229,2,1,mat_soil_002,mat_soil_001
11435,26480 26481 26521 26520,22893,23244,2,1,mat_soil_002,mat_soil_001
11437,26490 26491 26531 26530,22903,23254,2,1,mat_soil_002,mat_soil_001
11438,26491 26492 26532 26531,22904,23255,2,1,mat_soil_002,mat_soil_001
11439,26492 26493 26533 26532,22905,23256,2,1,mat_soil_002,mat_soil_001
11440,26493 26494 26534 26533,22906,23257,2,1,mat_soil_002,mat_soil_001
11441,26494 26495 26535 26534,22907,23258,2,1,mat_soil_002,mat_soil_001
11442,26495 26496 26536 26535,22908,23259,2,1,mat_soil_002,mat_soil_001
11443,26496 26497 26537 26536,22909,23260,2,1,mat_soil_002,mat_soil_001
11444,26497 26498 26538 26537,22910,23261,2,1,mat_soil_002,mat_soil_001
11445,26498 26499 26539 26538,22911,23262,2,1,mat_soil_002,mat_soil_001
11446,26138 26538 26539 26139,22911,22950,2,1,mat_soil_002,mat_soil_001
11447,26099 26139 26539 26499,22911,22912,2,1,mat_soil_002,mat_soil_001
11448,26103 26143 26543 26503,22915,22916,1,2,mat_soil_001,mat_soil_002
11449,26503 26504 26544 26543,22916,23267,2,1,mat_soil_002,mat_soil_001
11450,26143 26543 26544 26144,22916,22955,2,1,mat_soil_002,mat_soil_001
11451,26504 26505 26545 26544,22917,23268,2,1,mat_soil_002,mat_soil_001
11452,26505 26506 26546 26545,22918,23269,2,1,mat_soil_002,mat_soil_001
11454,26520 26521 26561 26560,22932,23283,2,1,mat_soil_002,mat_soil_001
11456,26529 26530 26570 26569,22941,23292,2,1,mat_soil_002,mat_soil_001
11457,26530 26531 26571 26570,22942,23293,2,1,mat_soil_002,mat_soil_001
11458,26531 26532 26572 26571,22943,23294,2,1,mat_soil_002,mat_soil_001
11459,26532 26533 26573 26572,22944,23295,2,1,mat_soil_002,mat_soil_001
11460,26533 26534 26574 26573,22945,23296,2,1,mat_soil_002,mat_soil_001
11461,26534 26535 26575 26574,22946,23297,2,1,mat_soil_002,mat_soil_001
11462,26535 26536 26576 26575,22947,23298,2,1,mat_soil_002,mat_soil_001
11463,26536 26537 26577 26576,22948,23299,2,1,mat_soil_002,mat_soil_001
11464,26537 26538 26578 26577,22949,23300,2,1,mat_soil_002,mat_soil_001
11465,26138 26178 26578 26538,22949,22950,2,1,mat_soil_002,mat_soil_001
11466,26144 26184 26584 26544,22955,22956,1,2,mat_soil_001,mat_soil_002
11467,26544 26545 26585 26584,22956,23307,2,1,mat_soil_002,mat_soil_001
11468,26184 26584 26585 26185,22956,22995,2,1,mat_soil_002,mat_soil_001
11469,26545 26546 26586 26585,22957,23308,2,1,mat_soil_002,mat_soil_001
11470,26185 26585 26586 26186,22957,22996,2,1,mat_soil_002,mat_soil_001
11471,26546 26547 26587 26586,22958,23309,2,1,mat_soil_002,mat_soil_001
11472,26547 26548 26588 26587,22959,23310,2,1,mat_soil_002,mat_soil_001
11473,26548 26549 26589 26588,22960,23311,2,1,mat_soil_002,mat_soil_001
11475,26560 26561 26601 26600,22971,23322,2,1,mat_soil_002,mat_soil_001
11477,26568 26569 26609 26608,22979,23330,2,1,mat_soil_002,mat_soil_001
11478,26569 26570 26610 26609,22980,23331,2,1,mat_soil_002,mat_soil_001
11479,26570 26571 26611 26610,22981,23332,2,1,mat_soil_002,mat_soil_001
11480,26210 26610 26611 26211,22981,23020,2,1,mat_soil_002,mat_soil_001
11481,26571 26572 26612 26611,22982,23333,2,1,mat_soil_002,mat_soil_001
11482,26211 26611 26612 26212,22982,23021,2,1,mat_soil_002,mat_soil_001
11483,26572 26573 26613 26612,22983,23334,2,1,mat_soil_002,mat_soil_001
11484,26573 26574 26614 26613,22984,23335,2,1,mat_soil_002,mat_soil_001
11485,26574 26575 26615 26614,22985,23336,2,1,mat_soil_002,mat_soil_001
11486,26575 26576 26616 26615,22986,23337,2,1,mat_soil_002,mat_soil_001
11487,26576 26577 26617 26616,22987,23338,2,1,mat_soil_002,mat_soil_001
11488,26577 26578 26618 26617,22988,23339,2,1,mat_soil_002,mat_soil_001
11489,26217 26617 26618 26218,22988,23027,2,1,mat_soil_002,mat_soil_001
11490,26178 26218 26618 26578,22988,22989,2,1,mat_soil_002,mat_soil_001
11491,26186 26226 26626 26586,22996,22997,1,2,mat_soil_001,mat_soil_002
11492,26586 26587 26627 26626,22997,23348,2,1,mat_soil_002,mat_soil_001
11493,26226 26626 26627 26227,22997,23036,2,1,mat_soil_002,mat_soil_001
11494,26587 26588 26628 26627,22998,23349,2,1,mat_soil_002,mat_soil_001
11495,26227 26627 26628 26228,22998,23037,2,1,mat_soil_002,mat_soil_001
11496,26588 26589 26629 26628,22999,23350,2,1,mat_soil_002,mat_soil_001
11497,26228 26628 26629 26229,22999,23038,2,1,mat_soil_002,mat_soil_001
11498,26589 26590 26630 26629,23000,23351,2,1,mat_soil_002,mat_soil_001
11499,26590 26591 26631 26630,23001,23352,2,1,mat_soil_002,mat_soil_001
11500,26591 26592 26632 26631,23002,23353,2,1,mat_soil_002,mat_soil_001
11501,26598 26599 26639 26638,23009,23360,2,1,mat_soil_002,mat_soil_001
11503,26600 26601 26641 26640,23010,23361,2,1,mat_soil_002,mat_soil_001
11505,26601 26602 26642 26641,23011,23362,2,1,mat_soil_002,mat_soil_001
11506,26602 26603 26643 26642,23012,23363,2,1,mat_soil_002,mat_soil_001
11507,26606 26607 26647 26646,23016,23367,2,1,mat_soil_002,mat_soil_001
11508,26607 26608 26648 26647,23017,23368,2,1,mat_soil_002,mat_soil_001
11509,26608 26609 26649 26648,23018,23369,2,1,mat_soil_002,mat_soil_001
11510,26248 26648 26649 26249,23018,23057,2,1,mat_soil_002,mat_soil_001
11511,26609 26610 26650 26649,23019,23370,2,1,mat_soil_002,mat_soil_001
11512,26249 26649 26650 26250,23019,23058,2,1,mat_soil_002,mat_soil_001
11513,26210 26250 26650 26610,23019,23020,2,1,mat_soil_002,mat_soil_001
11514,26212 26252 26652 26612,23021,23022,1,2,mat_soil_001,mat_soil_002
11515,26612 26613 26653 26652,23022,23373,2,1,mat_soil_002,mat_soil_001
11516,26252 26652 26653 26253,23022,23061,2,1,mat_soil_002,mat_soil_001
11517,26613 26614 26654 26653,23023,23374,2,1,mat_soil_002,mat_soil_001
11518,26614 26615 26655 26654,23024,23375,2,1,mat_soil_002,mat_soil_001
11519,26615 26616 26656 26655,23025,23376,2,1,mat_soil_002,mat_soil_001
11520,26616 26617 26657 26656,23026,23377,2,1,mat_soil_002,mat_soil_001
11521,26217 26257 26657 26617,23026,23027,2,1,mat_soil_002,mat_soil_001
11522,26257 26657 26658 26258,23027,23066,1,2,mat_soil_001,mat_soil_002
11523,26229 26269 26669 26629,23038,23039,1,2,mat_soil_001,mat_soil_002
11524,26629 26630 26670 26669,23039,23390,2,1,mat_soil_002,mat_soil_001
11525,26269 26669 26670 26270,23039,23078,2,1,mat_soil_002,mat_soil_001
11526,26630 26631 26671 26670,23040,23391,2,1,mat_soil_002,mat_soil_001
11527,26270 26670 26671 26271,23040,23079,2,1,mat_soil_002,mat_soil_001
11528,26631 26632 26672 26671,23041,23392,2,1,mat_soil_002,mat_soil_001
11529,26632 26633 26673 26672,23042,23393,2,1,mat_soil_002,mat_soil_001
11530,26636 26637 26677 26676,23046,23397,2,1,mat_soil_002,mat_soil_001
11531,26637 26638 26678 26677,23047,23398,2,1,mat_soil_002,mat_soil_001
11532,26638 26639 26679 26678,23048,23399,2,1,mat_soil_002,mat_soil_001
11533,26278 26678 26679 26279,23048,23087,2,1,mat_soil_002,mat_soil_001
11535,26640 26641 26681 26680,23049,23400,2,1,mat_soil_002,mat_soil_001
11537,26641 26642 26682 26681,23050,23401,2,1,mat_soil_002,mat_soil_001
11538,26642 26643 26683 26682,23051,23402,2,1,mat_soil_002,mat_soil_001
11539,26643 26644 26684 26683,23052,23403,2,1,mat_soil_002,mat_soil_001
11540,26644 26645 26685 26684,23053,23404,2,1,mat_soil_002,mat_soil_001
11541,26645 26646 26686 26685,23054,23405,2,1,mat_soil_002,mat_soil_001
11542,26646 26647 26687 26686,23055,23406,2,1,mat_soil_002,mat_soil_001
11543,26647 26648 26688 26687,23056,23407,2,1,mat_soil_002,mat_soil_001
11544,26287 26687 26688 26288,23056,23095,2,1,mat_soil_002,mat_soil_001
11545,26248 26288 26688 26648,23056,23057,2,1,mat_soil_002,mat_soil_001
11546,26253 26293 26693 26653,23061,23062,1,2,mat_soil_001,mat_soil_002
11547,26653 26654 26694 26693,23062,23413,2,1,mat_soil_002,mat_soil_001
11548,26293 26693 26694 26294,23062,23101,2,1,mat_soil_002,mat_soil_001
11549,26654 26655 26695 26694,23063,23414,2,1,mat_soil_002,mat_soil_001
11550,26655 26656 26696 26695,23064,23415,2,1,mat_soil_002,mat_soil_001
11551,26656 26657 26697 26696,23065,23416,2,1,mat_soil_002,mat_soil_001
11552,26657 26658 26698 26697,23066,23417,2,1,mat_soil_002,mat_soil_001
11553,26258 26298 26698 26658,23066,23067,2,1,mat_soil_002,mat_soil_001
11554,26298 26698 26699 26299,23067,23106,1,2,mat_soil_001,mat_soil_002
11555,26271 26311 26711 26671,23079,23080,1,2,mat_soil_001,mat_soil_002
11556,26671 26672 26712 26711,23080,23431,2,1,mat_soil_002,mat_soil_001
11557,26672 26673 26713 26712,23081,23432,2,1,mat_soil_002,mat_soil_001
11558,26676 26677 26717 26716,23085,23436,2,1,mat_soil_002,mat_soil_001
11559,26677 26678 26718 26717,23086,23437,2,1,mat_soil_002,mat_soil_001
11560,26317 26717 26718 26318,23086,23125,2,1,mat_soil_002,mat_soil_001
11561,26278 26318 26718 26678,23086,23087,2,1,mat_soil_002,mat_soil_001
11563,26680 26681 26721 26720,23088,23439,2,1,mat_soil_002,mat_soil_001
11565,26681 26682 26722 26721,23089,23440,2,1,mat_soil_002,mat_soil_001
11566,26682 26683 26723 26722,23090,23441,2,1,mat_soil_002,mat_soil_001
11567,26683 26684 26724 26723,23091,23442,2,1,mat_soil_002,mat_soil_001
11568,26684 26685 26725 26724,23092,23443,2,1,mat_soil_002,mat_soil_001
11569,26685 26686 26726 26725,23093,23444,2,1,mat_soil_002,mat_soil_001
11570,26686 26687 26727 26726,23094,23445,2,1,mat_soil_002,mat_soil_001
11571,26326 26726 26727 26327,23094,23133,2,1,mat_soil_002,mat_soil_001
11572,26287 26327 26727 26687,23094,23095,2,1,mat_soil_002,mat_soil_001
11573,26294 26334 26734 26694,23101,23102,1,2,mat_soil_001,mat_soil_002
11574,26694 26695 26735 26734,23102,23453,2,1,mat_soil_002,mat_soil_001
11575,26695 26696 26736 26735,23103,23454,2,1,mat_soil_002,mat_soil_001
11576,26696 26697 26737 26736,23104,23455,2,1,mat_soil_002,mat_soil_001
11577,26697 26698 26738 26737,23105,23456,2,1,mat_soil_002,mat_soil_001
11578,26698 26699 26739 26738,23106,23457,2,1,mat_soil_002,mat_soil_001
11579,26299 26339 26739 26699,23106,23107,2,1,mat_soil_002,mat_soil_001
11580,26311 26351 26751 26711,23118,23119,1,2,mat_soil_001,mat_soil_002
11581,26711 26712 26752 26751,23119,23470,2,1,mat_soil_002,mat_soil_001
11582,26351 26751 26752 26352,23119,23158,2,1,mat_soil_002,mat_soil_001
11583,26712 26713 26753 26752,23120,23471,2,1,mat_soil_002,mat_soil_001
11584,26715 26716 26756 26755,23123,23474,2,1,mat_soil_002,mat_soil_001
11585,26716 26717 26757 26756,23124,23475,2,1,mat_soil_002,mat_soil_001
11586,26317 26357 26757 26717,23124,23125,2,1,mat_soil_002,mat_soil_001
11588,26720 26721 26761 26760,23127,23478,2,1,mat_soil_002,mat_soil_001
11591,26721 26722 26762 26761,23128,23479,2,1,mat_soil_002,mat_soil_001
11593,26722 26723 26763 26762,23129,23480,2,1,mat_soil_002,mat_soil_001
11595,26723 26724 26764 26763,23130,23481,2,1,mat_soil_002,mat_soil_001
11597,26724 26725 26765 26764,23131,23482,2,1,mat_soil_002,mat_soil_001
11599,26725 26726 26766 26765,23132,23483,2,1,mat_soil_002,mat_soil_001
11601,26326 26366 26766 26726,23132,23133,2,1,mat_soil_002,mat_soil_001
11610,26334 26374 26774 26734,23140,23141,1,2,mat_soil_001,mat_soil_002
11611,26734 26735 26775 26774,23141,23492,2,1,mat_soil_002,mat_soil_001
11613,26735 26736 26776 26775,23142,23493,2,1,mat_soil_002,mat_soil_001
11615,26736 26737 26777 26776,23143,23494,2,1,mat_soil_002,mat_soil_001
11617,26737 26738 26778 26777,23144,23495,2,1,mat_soil_002,mat_soil_001
11619,26738 26739 26779 26778,23145,23496,2,1,mat_soil_002,mat_soil_001
11621,26339 26379 26779 26739,23145,23146,2,1,mat_soil_002,mat_soil_001
11635,26352 26392 26792 26752,23158,23159,1,2,mat_soil_001,mat_soil_002
11636,26752 26753 26793 26792,23159,23510,2,1,mat_soil_002,mat_soil_001
11638,26753 26754 26794 26793,23160,23511,2,1,mat_soil_002,mat_soil_001
11640,26754 26755 26795 26794,23161,23512,2,1,mat_soil_002,mat_soil_001
11642,26755 26756 26796 26795,23162,23513,2,1,mat_soil_002,mat_soil_001
11644,26756 26757 26797 26796,23163,23514,2,1,mat_soil_002,mat_soil_001
11646,26357 26397 26797 26757,23163,23164,2,1,mat_soil_002,mat_soil_001
11650,26800 26801 26841 26840,23166,23517,2,1,mat_soil_002,mat_soil_001
11653,26801 26802 26842 26841,23167,23518,2,1,mat_soil_002,mat_soil_001
11660,26807 26808 26848 26847,23173,23524,2,1,mat_soil_002,mat_soil_001
11662,26808 26809 26849 26848,23174,23525,2,1,mat_soil_002,mat_soil_001
11664,26809 26810 26850 26849,23175,23526,2,1,mat_soil_002,mat_soil_001
11666,26810 26811 26851 26850,23176,23527,2,1,mat_soil_002,mat_soil_001
11668,26450 26850 26851 26451,23176,23215,2,1,mat_soil_002,mat_soil_001
11669,26411 26451 26851 26811,23176,23177,2,1,mat_soil_002,mat_soil_001
11683,26424 26464 26864 26824,23189,23190,1,2,mat_soil_001,mat_soil_002
11684,26824 26825 26865 26864,23190,23541,2,1,mat_soil_002,mat_soil_001
11686,26464 26864 26865 26465,23190,23229,2,1,mat_soil_002,mat_soil_001
11687,26825 26826 26866 26865,23191,23542,2,1,mat_soil_002,mat_soil_001
11689,26826 26827 26867 26866,23192,23543,2,1,mat_soil_002,mat_soil_001
11691,26827 26828 26868 26867,23193,23544,2,1,mat_soil_002,mat_soil_001
11693,26828 26829 26869 26868,23194,23545,2,1,mat_soil_002,mat_soil_001
11695,26829 26830 26870 26869,23195,23546,2,1,mat_soil_002,mat_soil_001
11697,26830 26831 26871 26870,23196,23547,2,1,mat_soil_002,mat_soil_001
11699,26831 26832 26872 26871,23197,23548,2,1,mat_soil_002,mat_soil_001
11701,26832 26833 26873 26872,23198,23549,2,1,mat_soil_002,mat_soil_001
11703,26833 26834 26874 26873,23199,23550,2,1,mat_soil_002,mat_soil_001
11705,26834 26835 26875 26874,23200,23551,2,1,mat_soil_002,mat_soil_001
11712,26840 26841 26881 26880,23205,23556,2,1,mat_soil_002,mat_soil_001
11713,26480 26880 26881 26481,23205,23244,2,1,mat_soil_002,mat_soil_001
11715,26841 26842 26882 26881,23206,23557,2,1,mat_soil_002,mat_soil_001
11716,26847 26848 26888 26887,23212,23563,2,1,mat_soil_002,mat_soil_001
11717,26848 26849 26889 26888,23213,23564,2,1,mat_soil_002,mat_soil_001
11718,26849 26850 26890 26889,23214,23565,2,1,mat_soil_002,mat_soil_001
11719,26450 26490 26890 26850,23214,23215,2,1,mat_soil_002,mat_soil_001
11720,26465 26505 26905 26865,23229,23230,1,2,mat_soil_001,mat_soil_002
11721,26865 26866 26906 26905,23230,23581,2,1,mat_soil_002,mat_soil_001
11722,26505 26905 26906 26506,23230,23269,2,1,mat_soil_002,mat_soil_001
11723,26866 26867 26907 26906,23231,23582,2,1,mat_soil_002,mat_soil_001
11724,26867 26868 26908 26907,23232,23583,2,1,mat_soil_002,mat_soil_001
11725,26868 26869 26909 26908,23233,23584,2,1,mat_soil_002,mat_soil_001
11726,26869 26870 26910 26909,23234,23585,2,1,mat_soil_002,mat_soil_001
11727,26870 26871 26911 26910,23235,23586,2,1,mat_soil_002,mat_soil_001
11728,26871 26872 26912 26911,23236,23587,2,1,mat_soil_002,mat_soil_001
11729,26872 26873 26913 26912,23237,23588,2,1,mat_soil_002,mat_soil_001
11730,26873 26874 26914 26913,23238,23589,2,1,mat_soil_002,mat_soil_001
11731,26874 26875 26915 26914,23239,23590,2,1,mat_soil_002,mat_soil_001
11732,26875 26876 26916 26915,23240,23591,2,1,mat_soil_002,mat_soil_001
11735,26481 26521 26921 26881,23244,23245,1,2,mat_soil_001,mat_soil_002
11736,26881 26882 26922 26921,23245,23596,2,1,mat_soil_002,mat_soil_001
11737,26887 26888 26928 26927,23251,23602,2,1,mat_soil_002,mat_soil_001
11738,26888 26889 26929 26928,23252,23603,2,1,mat_soil_002,mat_soil_001
11739,26889 26890 26930 26929,23253,23604,2,1,mat_soil_002,mat_soil_001
11740,26529 26929 26930 26530,23253,23292,2,1,mat_soil_002,mat_soil_001
11741,26490 26530 26930 26890,23253,23254,2,1,mat_soil_002,mat_soil_001
11742,26506 26546 26946 26906,23269,23270,1,2,mat_soil_001,mat_soil_002
11743,26906 26907 26947 26946,23270,23621,2,1,mat_soil_002,mat_soil_001
11744,26546 26946 26947 26547,23270,23309,2,1,mat_soil_002,mat_soil_001
11745,26907 26908 26948 26947,23271,23622,2,1,mat_soil_002,mat_soil_001
11746,26547 26947 26948 26548,23271,23310,2,1,mat_soil_002,mat_soil_001
11747,26908 26909 26949 26948,23272,23623,2,1,mat_soil_002,mat_soil_001
11748,26548 26948 26949 26549,23272,23311,2,1,mat_soil_002,mat_soil_001
11749,26909 26910 26950 26949,23273,23624,2,1,mat_soil_002,mat_soil_001
11750,26910 26911 26951 26950,23274,23625,2,1,mat_soil_002,mat_soil_001
11751,26911 26912 26952 26951,23275,23626,2,1,mat_soil_002,mat_soil_001
11752,26912 26913 26953 26952,23276,23627,2,1,mat_soil_002,mat_soil_001
11753,26913 26914 26954 26953,23277,23628,2,1,mat_soil_002,mat_soil_001
11754,26914 26915 26955 26954,23278,23629,2,1,mat_soil_002,mat_soil_001
11755,26915 26916 26956 26955,23279,23630,2,1,mat_soil_002,mat_soil_001
11756,26916 26917 26957 26956,23280,23631,2,1,mat_soil_002,mat_soil_001
11757,26917 26918 26958 26957,23281,23632,2,1,mat_soil_002,mat_soil_001
11758,26918 26919 26959 26958,23282,23633,2,1,mat_soil_002,mat_soil_001
11761,26521 26561 26961 26921,23283,23284,1,2,mat_soil_001,mat_soil_002
11762,26921 26922 26962 26961,23284,23635,2,1,mat_soil_002,mat_soil_001
11763,26922 26923 26963 26962,23285,23636,2,1,mat_soil_002,mat_soil_001
11764,26927 26928 26968 26967,23290,23641,2,1,mat_soil_002,mat_soil_001
11765,26928 26929 26969 26968,23291,23642,2,1,mat_soil_002,mat_soil_001
11766,26568 26968 26969 26569,23291,23330,2,1,mat_soil_002,mat_soil_001
11767,26529 26569 26969 26929,23291,23292,2,1,mat_soil_002,mat_soil_001
11768,26549 26589 26989 26949,23311,23312,1,2,mat_soil_001,mat_soil_002
11769,26949 26950 26990 26989,23312,23663,2,1,mat_soil_002,mat_soil_001
11770,26589 26989 26990 26590,23312,23351,2,1,mat_soil_002,mat_soil_001
11771,26950 26951 26991 26990,23313,23664,2,1,mat_soil_002,mat_soil_001
11772,26590 26990 26991 26591,23313,23352,2,1,mat_soil_002,mat_soil_001
11773,26951 26952 26992 26991,23314,23665,2,1,mat_soil_002,mat_soil_001
11774,26591 26991 26992 26592,23314,23353,2,1,mat_soil_002,mat_soil_001
11775,26952 26953 26993 26992,23315,23666,2,1,mat_soil_002,mat_soil_001
11776,26953 26954 26994 26993,23316,23667,2,1,mat_soil_002,mat_soil_001
11777,26954 26955 26995 26994,23317,23668,2,1,mat_soil_002,mat_soil_001
11778,26955 26956 26996 26995,23318,23669,2,1,mat_soil_002,mat_soil_001
11779,26956 26957 26997 26996,23319,23670,2,1,mat_soil_002,mat_soil_001
11780,26957 26958 26998 26997,23320,23671,2,1,mat_soil_002,mat_soil_001
11781,26958 26959 26999 26998,23321,23672,2,1,mat_soil_002,mat_soil_001
11782,26598 26998 26999 26599,23321,23360,2,1,mat_soil_002,mat_soil_001
11785,26561 26601 27001 26961,23322,23323,1,2,mat_soil_001,mat_soil_002
11786,26961 26962 27002 27001,23323,23674,2,1,mat_soil_002,mat_soil_001
11787,26601 27001 27002 26602,23323,23362,2,1,mat_soil_002,mat_soil_001
11788,26962 26963 27003 27002,23324,23675,2,1,mat_soil_002,mat_soil_001
11789,26602 27002 27003 26603,23324,23363,2,1,mat_soil_002,mat_soil_001
11790,26963 26964 27004 27003,23325,23676,2,1,mat_soil_002,mat_soil_001
11791,26964 26965 27005 27004,23326,23677,2,1,mat_soil_002,mat_soil_001
11792,26965 26966 27006 27005,23327,23678,2,1,mat_soil_002,mat_soil_001
11793,26966 26967 27007 27006,23328,23679,2,1,mat_soil_002,mat_soil_001
11794,26606 27006 27007 26607,23328,23367,2,1,mat_soil_002,mat_soil_001
11795,26967 26968 27008 27007,23329,23680,2,1,mat_soil_002,mat_soil_001
11796,26607 27007 27008 26608,23329,23368,2,1,mat_soil_002,mat_soil_001
11797,26568 26608 27008 26968,23329,23330,2,1,mat_soil_002,mat_soil_001
11798,26592 26632 27032 26992,23353,23354,1,2,mat_soil_001,mat_soil_002
11799,26992 26993 27033 27032,23354,23705,2,1,mat_soil_002,mat_soil_001
11800,26632 27032 27033 26633,23354,23393,2,1,mat_soil_002,mat_soil_001
11801,26993 26994 27034 27033,23355,23706,2,1,mat_soil_002,mat_soil_001
11802,26994 26995 27035 27034,23356,23707,2,1,mat_soil_002,mat_soil_001
11803,26995 26996 27036 27035,23357,23708,2,1,mat_soil_002,mat_soil_001
11804,26996 26997 27037 27036,23358,23709,2,1,mat_soil_002,mat_soil_001
11805,26636 27036 27037 26637,23358,23397,2,1,mat_soil_002,mat_soil_001
11806,26997 26998 27038 27037,23359,23710,2,1,mat_soil_002,mat_soil_001
11807,26637 27037 27038 26638,23359,23398,2,1,mat_soil_002,mat_soil_001
11808,26598 26638 27038 26998,23359,23360,2,1,mat_soil_002,mat_soil_001
11811,26603 26643 27043 27003,23363,23364,1,2,mat_soil_001,mat_soil_002
11812,27003 27004 27044 27043,23364,23715,2,1,mat_soil_002,mat_soil_001
11813,26643 27043 27044 26644,23364,23403,2,1,mat_soil_002,mat_soil_001
